0,0,0
3.4714942834922917,0.0,1
3.536175794000346,0.024009816981915844,0
5.541551226131679,0.0,0
6.772491218046656,0.0,0
7.80722751610037,0.0,0
8.774306840533415,0.0,0
9.40018952532164,0.0,2
10.826613290123452,3.8364420888315625,2
14.141851336934595,1.1097285187452908,1
15.01479667778718,0.27336866886454736,0
15.36180079017494,0.0,0
16.05656763812982,0.0,2
16.587745270145845,1.6924988530290364,3
17.416663613684342,1.1329295399906663,2
18.330153765586097,0.36642939201074043,2
