1000.0,100.0,1.5450505050505052,1.5040733550138052,1.5860276550872052
1000.0,200.0,1.5368000000000008,1.5158858576161625,1.5577141423838392
1000.0,300.0,1.4992000000000005,1.4805611646419758,1.5178388353580252
1000.0,400.0,1.529200000000001,1.5201160216565666,1.5382839783434354
1000.0,500.0,1.5132800000000002,1.5030814188347477,1.5234785811652527
1000.0,600.0,1.5053333333333336,1.4985041741863079,1.5121624924803594
1000.0,700.0,1.5168000000000001,1.5086214050909093,1.524978594909091
1000.0,800.0,1.5153999999999999,1.509907478141414,1.5208925218585858
1000.0,900.0,1.514488888888889,1.5087965252445443,1.5201812525332337
1000.0,1000.0,1.5036799999999992,1.499682158778181,1.5076778412218175
1000.0,1100.0,1.5182545454545457,1.5147555202724772,1.5217535706366143
1000.0,1200.0,1.5133333333333334,1.5106137068462402,1.5160529598204266
1000.0,1300.0,1.5086769230769235,1.5049586748469312,1.5123951713069157
1000.0,1400.0,1.5009142857142856,1.4968156714112553,1.505012900017316
1000.0,1500.0,1.509546666666667,1.5058540374367682,1.513239295896566
1000.0,1600.0,1.5160000000000005,1.5134852606060611,1.5185147393939398
1000.0,1700.0,1.5209411764705876,1.5179601843766377,1.5239221685645374
1000.0,1800.0,1.5021333333333335,1.4995023642528995,1.5047643024137676
1000.0,1900.0,1.5018947368421052,1.4997106368728839,1.5040788368113265
1000.0,2000.0,1.5090400000000004,1.5071285845591924,1.5109514154408084
1000.0,2100.0,1.512304761904762,1.5105483329754692,1.5140611908340549
1000.0,2200.0,1.512509090909092,1.510640432832124,1.51437774898606
1000.0,2300.0,1.5216695652173913,1.5196693429679784,1.5236697874668041
1000.0,2400.0,1.5241333333333333,1.522230654204265,1.5260360124624017
1000.0,2500.0,1.514559999999999,1.5129358180848476,1.5161841819151505
1000.0,2600.0,1.4940307692307697,1.4926733421371112,1.4953881963244282
1000.0,2700.0,1.5105777777777785,1.5090184854561535,1.5121370700994035
1000.0,2800.0,1.5128,1.5111469097373738,1.514453090262626
1000.0,2900.0,1.4947862068965512,1.4932683429710176,1.4963040708220847
1000.0,3000.0,1.502186666666667,1.5007244986066894,1.5036488347266446
1000.0,3100.0,1.518606451612903,1.5168831452664415,1.5203297579593644
1000.0,3200.0,1.52045,1.5188579360505052,1.522042063949495
1000.0,3300.0,1.504630303030303,1.5034418344553337,1.5058187716052722
1000.0,3400.0,1.512094117647059,1.510737792550278,1.51345044274384
1000.0,3500.0,1.5103085714285722,1.509161626885542,1.5114555159716025
1000.0,3600.0,1.510133333333333,1.5089790804120211,1.511287586254645
1000.0,3700.0,1.5123891891891903,1.5113092177153282,1.5134691606630524
1000.0,3800.0,1.504042105263158,1.5027604828983465,1.5053237276279696
1000.0,3900.0,1.514215384615385,1.5130525056073958,1.5153782636233741
1000.0,4000.0,1.5186799999999996,1.5176961161115148,1.5196638838884844
1000.0,4100.0,1.5200780487804884,1.519093428259418,1.5210626693015588
1000.0,4200.0,1.5074666666666665,1.5067689850684622,1.5081643482648708
1000.0,4300.0,1.5217488372093024,1.5208890407175268,1.522608633701078
1000.0,4400.0,1.5134181818181824,1.5125411963683117,1.5142951672680531
1000.0,4500.0,1.510826666666666,1.5097756334548642,1.511877699878468
1000.0,4600.0,1.5076521739130435,1.5065273133298964,1.5087770344961906
1000.0,4700.0,1.500187234042553,1.499224059317594,1.501150408767512
1000.0,4800.0,1.5185333333333326,1.517553099277216,1.5195135673894493
1000.0,4900.0,1.510824489795918,1.5100568931898575,1.5115920864019785
1000.0,5000.0,1.5119360000000008,1.5111205141038553,1.5127514858961464
1000.0,5100.0,1.5177411764705884,1.516938841382623,1.5185435115585537
1000.0,5200.0,1.5090153846153842,1.508156878421134,1.5098738908096343
1000.0,5300.0,1.5111547169811326,1.5104398435369146,1.5118695904253505
1000.0,5400.0,1.5150518518518528,1.5143252917822403,1.5157784119214652
1000.0,5500.0,1.5230545454545454,1.5222285284474497,1.5238805624616412
1000.0,5600.0,1.503542857142857,1.5028398876075035,1.5042458266782106
1000.0,5700.0,1.507284210526315,1.5065813757258137,1.507987045326816
1000.0,5800.0,1.5139862068965517,1.5132724775682629,1.5146999362248406
1000.0,5900.0,1.51495593220339,1.5143129833262128,1.5155988810805674
1000.0,6000.0,1.5128266666666668,1.5121740493690685,1.513479283964265
1000.0,6100.0,1.510111475409836,1.509342696722408,1.510880254097264
1000.0,6200.0,1.5032258064516126,1.5025022840265294,1.5039493288766959
1000.0,6300.0,1.5158349206349202,1.5152495838976712,1.5164202573721692
1000.0,6400.0,1.5096,1.508659875111111,1.510540124888889
1000.0,6500.0,1.5064615384615387,1.5058362863015962,1.5070867906214813
1000.0,6600.0,1.5087515151515156,1.50825091122264,1.5092521190803911
1000.0,6700.0,1.5004656716417906,1.4999044486824669,1.5010268946011143
1000.0,6800.0,1.5091764705882347,1.5083743578343987,1.5099785833420707
1000.0,6900.0,1.5148289855072465,1.5141181089668032,1.5155398620476899
1000.0,7000.0,1.501257142857143,1.5007922054834058,1.5017220802308804
1000.0,7100.0,1.513014084507042,1.5124343035160168,1.513593865498067
1000.0,7200.0,1.5048888888888896,1.5044014577378733,1.505376320039906
1000.0,7300.0,1.5057095890410963,1.505058597072061,1.5063605810101317
1000.0,7400.0,1.5132108108108107,1.5125462878501892,1.5138753337714321
1000.0,7500.0,1.5115520000000002,1.5110232331255957,1.5120807668744047
1000.0,7600.0,1.5218105263157888,1.5212394315749176,1.52238162105666
1000.0,7700.0,1.5079688311688308,1.507392021517274,1.5085456408203877
1000.0,7800.0,1.5032000000000003,1.50259955851735,1.5038004414826507
1000.0,7900.0,1.5099341772151897,1.5093254723870397,1.5105428820433398
1000.0,8000.0,1.49612,1.4955647883054544,1.4966752116945454
1000.0,8100.0,1.5049679012345685,1.5044436472822977,1.5054921551868392
1000.0,8200.0,1.5081365853658535,1.5076022798142998,1.5086708909174071
1000.0,8300.0,1.5072578313253013,1.5067915714498683,1.5077240912007344
1000.0,8400.0,1.500380952380952,1.4999537900913897,1.5008081146705141
1000.0,8500.0,1.512470588235294,1.5119234451823425,1.5130177312882456
1000.0,8600.0,1.5015069767441853,1.5010292887576897,1.501984664730681
1000.0,8700.0,1.5042206896551722,1.5038506135398961,1.5045907657704483
1000.0,8800.0,1.5087090909090908,1.5081859622459302,1.5092322195722514
1000.0,8900.0,1.5134382022471913,1.5129217201684821,1.5139546843259004
1000.0,9000.0,1.500391111111111,1.4998391381314178,1.5009430840908042
1000.0,9100.0,1.5051076923076927,1.5047433040712455,1.50547208054414
1000.0,9200.0,1.5041043478260874,1.5037208491160379,1.5044878465361369
1000.0,9300.0,1.4993548387096767,1.4988291823626476,1.4998804950567057
1000.0,9400.0,1.517497872340426,1.5170066061982252,1.5179891384826267
1000.0,9500.0,1.5118821052631581,1.5113744471859025,1.5123897633404138
1000.0,9600.0,1.5179166666666664,1.5175327577160491,1.5183005756172836
1000.0,9700.0,1.5061278350515463,1.505699208880661,1.5065564612224316
1000.0,9800.0,1.5081142857142855,1.5076386135444237,1.5085899578841473
1000.0,9900.0,1.5133737373737373,1.5129083613459355,1.513839113401539
1000.0,10000.0,1.5031199999999998,1.502780563161212,1.5034594368387877
